5.02106 	1.81406 	1.8 	1.8 	
5.03984 	1.8062 	1.8 	1.8 	
5.07626 	1.79096 	1.8 	1.8 	
5.11576 	1.77446 	1.8 	1.8 	
5.15619 	1.75759 	1.8 	1.8 	
5.22617 	1.72844 	1.8 	1.8 	
5.29105 	1.70148 	1.8 	1.8 	
5.36043 	1.67272 	1.8 	1.8 	
5.43432 	1.64216 	1.8 	1.8 	
5.51082 	1.6106 	1.8 	1.8 	
5.61082 	1.56947 	1.8 	1.8 	
5.71082 	1.52849 	1.8 	1.8 	
5.81082 	1.48766 	1.8 	1.8 	
5.91082 	1.44698 	1.8 	1.8 	
6.01082 	1.40644 	1.8 	1.8 	
6.11082 	1.36606 	1.8 	1.8 	
6.21082 	1.32583 	1.8 	1.8 	
6.31082 	1.28576 	1.8 	1.8 	
6.41082 	1.24585 	1.8 	1.8 	
6.51082 	1.20609 	1.8 	1.8 	
6.61082 	1.16651 	1.8 	1.8 	
6.71082 	1.12709 	1.8 	1.8 	
6.81082 	1.08784 	1.8 	1.8 	
6.91082 	1.04877 	1.8 	1.8 	
7.01082 	1.00988 	1.8 	1.8 	
7.11082 	0.971183 	1.8 	1.8 	
7.21082 	0.932681 	1.8 	1.8 	
7.31082 	0.894383 	1.8 	1.8 	
7.41082 	0.856306 	1.8 	1.8 	
7.51082 	0.818457 	1.8 	1.8 	
7.61082 	0.780863 	1.8 	1.8 	
7.71082 	0.743541 	1.8 	1.8 	
7.81082 	0.706533 	1.8 	1.8 	
7.91082 	0.669874 	1.8 	1.8 	
8.01082 	0.633639 	1.8 	1.8 	
8.11082 	0.597904 	1.8 	1.8 	
8.21082 	0.5628 	1.8 	1.8 	
8.31082 	0.528458 	1.8 	1.8 	
8.41082 	0.495052 	1.8 	1.8 	
8.51082 	0.462713 	1.8 	1.8 	
8.61082 	0.431583 	1.8 	1.8 	
8.71082 	0.401736 	1.8 	1.8 	
8.81082 	0.373255 	1.8 	1.8 	
8.91082 	0.346163 	1.8 	1.8 	
9.01082 	0.320498 	1.8 	1.8 	
9.11082 	0.29625 	1.8 	1.8 	
9.21082 	0.273426 	1.8 	1.8 	
9.31082 	0.25199 	1.8 	1.8 	
9.41082 	0.231927 	1.8 	1.8 	
9.51082 	0.213182 	1.8 	1.8 	
9.61082 	0.195726 	1.8 	1.8 	
9.71082 	0.179491 	1.8 	1.8 	
9.81082 	0.164439 	1.8 	1.8 	
9.91082 	0.150497 	1.8 	1.8 	
10.0108 	0.13762 	1.8 	1.8 	
10.1108 	0.125733 	1.8 	1.8 	
10.2108 	0.114791 	1.8 	1.8 	
10.3108 	0.10472 	1.8 	1.8 	
10.4108 	0.0954774 	1.8 	1.8 	
10.5108 	0.0869912 	1.8 	1.8 	
10.6108 	0.0792218 	1.8 	1.8 	
10.7108 	0.0721032 	1.8 	1.8 	
10.8108 	0.0656001 	1.8 	1.8 	
10.9108 	0.0596517 	1.8 	1.8 	
11.0108 	0.0542278 	1.8 	1.8 	
11.1108 	0.0492732 	1.8 	1.8 	
11.2108 	0.0447629 	1.8 	1.8 	
11.3108 	0.0406473 	1.8 	1.8 	
11.4108 	0.0369061 	1.8 	1.8 	
11.5108 	0.0334949 	1.8 	1.8 	
11.6108 	0.0303982 	1.8 	1.8 	
11.7108 	0.0275762 	1.8 	1.8 	
11.8108 	0.0250174 	1.8 	1.8 	
11.9108 	0.0226863 	1.8 	1.8 	
12.0108 	0.0205751 	1.8 	1.8 	
12.1108 	0.0186519 	1.8 	1.8 	
12.2108 	0.0169122 	1.8 	1.8 	
12.3108 	0.0153272 	1.8 	1.8 	
12.4108 	0.0138949 	1.8 	1.8 	
12.5108 	0.0125897 	1.8 	1.8 	
12.6108 	0.0114117 	1.8 	1.8 	
12.7108 	0.0103376 	1.8 	1.8 	
12.8108 	0.00936939 	1.8 	1.8 	
12.9108 	0.00848582 	1.8 	1.8 	
13.0108 	0.00769064 	1.8 	1.8 	
13.1108 	0.00696412 	1.8 	1.8 	
13.2108 	0.0063114 	1.8 	1.8 	
13.3108 	0.00571415 	1.8 	1.8 	
13.4108 	0.00517866 	1.8 	1.8 	
13.5108 	0.00468777 	1.8 	1.8 	
13.6108 	0.00424866 	1.8 	1.8 	
13.7108 	0.00384521 	1.8 	1.8 	
13.8108 	0.00348532 	1.8 	1.8 	
13.9108 	0.00315372 	1.8 	1.8 	
14.0108 	0.00285891 	1.8 	1.8 	
14.1108 	0.00258632 	1.8 	1.8 	
14.2108 	0.00234496 	1.8 	1.8 	
14.3108 	0.00212082 	1.8 	1.8 	
14.4108 	0.00192333 	1.8 	1.8 	
14.5108 	0.00173897 	1.8 	1.8 	
14.6108 	0.00157748 	1.8 	1.8 	
14.7108 	0.00142576 	1.8 	1.8 	
14.8108 	0.00129382 	1.8 	1.8 	
14.9108 	0.0011689 	1.8 	1.8 	
15.0108 	0.00106119 	1.8 	1.8 	
15.1108 	0.000958242 	1.8 	1.8 	
15.2108 	0.00087042 	1.8 	1.8 	
15.3108 	0.000785499 	1.8 	1.8 	
15.4108 	0.000713918 	1.8 	1.8 	
15.5108 	0.000643855 	1.8 	1.8 	
15.6108 	0.000585595 	1.8 	1.8 	
15.7108 	0.000527716 	1.8 	1.8 	
15.8108 	0.000480378 	1.8 	1.8 	
15.9108 	0.000432492 	1.8 	1.8 	
16.0108 	0.000394111 	1.8 	1.8 	
16.1108 	0.000354417 	1.8 	1.8 	
16.2108 	0.000323381 	1.8 	1.8 	
16.3108 	0.000290401 	1.8 	1.8 	
16.4108 	0.000265391 	1.8 	1.8 	
16.5108 	0.000237912 	1.8 	1.8 	
16.6108 	0.000217847 	1.8 	1.8 	
16.7108 	0.000194878 	1.8 	1.8 	
16.8108 	0.000178867 	1.8 	1.8 	
16.9108 	0.000159597 	1.8 	1.8 	
17.0108 	0.000146909 	1.8 	1.8 	
17.1108 	0.000130673 	1.8 	1.8 	
17.2108 	0.000120708 	1.8 	1.8 	
17.3108 	0.000106959 	1.8 	1.8 	
17.4108 	9.92277e-05 	1.8 	1.8 	
17.5108 	8.75181e-05 	1.8 	1.8 	
17.6108 	8.16168e-05 	1.8 	1.8 	
17.7108 	7.15799e-05 	1.8 	1.8 	
17.8108 	6.71785e-05 	1.8 	1.8 	
17.9108 	5.85134e-05 	1.8 	1.8 	
18.0108 	5.53412e-05 	1.8 	1.8 	
18.1108 	4.78013e-05 	1.8 	1.8 	
18.2108 	4.56364e-05 	1.8 	1.8 	
18.3108 	3.90193e-05 	1.8 	1.8 	
18.4108 	3.76799e-05 	1.8 	1.8 	
18.5108 	3.18199e-05 	1.8 	1.8 	
18.6108 	3.11567e-05 	1.8 	1.8 	
18.7108 	2.59177e-05 	1.8 	1.8 	
18.8108 	2.58086e-05 	1.8 	1.8 	
18.9108 	2.10792e-05 	1.8 	1.8 	
19.0108 	2.14238e-05 	1.8 	1.8 	
19.1108 	1.71127e-05 	1.8 	1.8 	
19.2108 	1.78289e-05 	1.8 	1.8 	
19.3108 	1.3861e-05 	1.8 	1.8 	
19.4108 	1.48815e-05 	1.8 	1.8 	
19.5108 	1.11954e-05 	1.8 	1.8 	
19.6108 	1.2465e-05 	1.8 	1.8 	
19.7108 	9.01021e-06 	1.8 	1.8 	
19.8108 	1.04837e-05 	1.8 	1.8 	
19.9108 	7.21896e-06 	1.8 	1.8 	
20 	8.939e-06 	1.8 	1.8 	
20 	-0.000226494 	1.8 	1.62 	
20 	-0.000910517 	1.8 	1.26 	
20 	-0.0038869 	1.8 	0.698927 	
20 	-0.00844785 	1.8 	0.158824 	
20 	-0.00978322 	1.8 	0 	
20 	-0.0101161 	1.8 	0 	
20 	-0.0101835 	1.8 	0 	
20 	-0.010293 	1.8 	0 	
20 	-0.0104067 	1.8 	0 	
20 	-0.010456 	1.8 	0 	
20 	-0.0103897 	1.8 	0 	
20 	-0.0102456 	1.8 	0 	
20 	-0.0100473 	1.8 	0 	
20 	-0.00969568 	1.8 	0 	
20.0001 	-0.0092897 	1.8 	0 	
20.0001 	-0.00869827 	1.8 	0 	
20.0002 	-0.00809414 	1.8 	0 	
20.0003 	-0.00751823 	1.8 	0 	
20.0005 	-0.00726293 	1.8 	0 	
20.0008 	-0.00711236 	1.8 	0 	
20.0012 	-0.00698538 	1.8 	0 	
20.002 	-0.0067141 	1.8 	0 	
20.0037 	-0.00617592 	1.8 	0 	
20.0071 	-0.00509124 	1.8 	0 	
20.0139 	-0.002928 	1.8 	0 	
20.0265 	0.00111886 	1.8 	0 	
20.0517 	0.00920411 	1.8 	0 	
20.0926 	0.0222963 	1.8 	0 	
20.1745 	0.0484487 	1.8 	0 	
20.2645 	0.0771983 	1.8 	0 	
20.3478 	0.103742 	1.8 	0 	
20.4478 	0.135573 	1.8 	0 	
20.5478 	0.167344 	1.8 	0 	
20.6478 	0.199063 	1.8 	0 	
20.7478 	0.230721 	1.8 	0 	
20.8478 	0.262323 	1.8 	0 	
20.9478 	0.293862 	1.8 	0 	
21.0478 	0.325344 	1.8 	0 	
21.1478 	0.356759 	1.8 	0 	
21.2478 	0.388114 	1.8 	0 	
21.3478 	0.419399 	1.8 	0 	
21.4478 	0.450621 	1.8 	0 	
21.5478 	0.481771 	1.8 	0 	
21.6478 	0.512853 	1.8 	0 	
21.7478 	0.543858 	1.8 	0 	
21.8478 	0.574793 	1.8 	0 	
21.9478 	0.605646 	1.8 	0 	
22.0478 	0.636422 	1.8 	0 	
22.1478 	0.667112 	1.8 	0 	
22.2478 	0.697719 	1.8 	0 	
22.3478 	0.728233 	1.8 	0 	
22.4478 	0.758658 	1.8 	0 	
22.5478 	0.788981 	1.8 	0 	
22.6478 	0.819205 	1.8 	0 	
22.7478 	0.849318 	1.8 	0 	
22.8478 	0.879319 	1.8 	0 	
22.9478 	0.909195 	1.8 	0 	
23.0478 	0.938944 	1.8 	0 	
23.1478 	0.968548 	1.8 	0 	
23.2478 	0.997999 	1.8 	0 	
23.3478 	1.02727 	1.8 	0 	
23.4478 	1.05636 	1.8 	0 	
23.5478 	1.08522 	1.8 	0 	
23.6478 	1.11383 	1.8 	0 	
23.7478 	1.14213 	1.8 	0 	
23.8478 	1.17009 	1.8 	0 	
23.9478 	1.19764 	1.8 	0 	
24.0478 	1.22474 	1.8 	0 	
24.1478 	1.25133 	1.8 	0 	
24.2478 	1.27736 	1.8 	0 	
24.3478 	1.30276 	1.8 	0 	
24.4478 	1.32751 	1.8 	0 	
24.5478 	1.35156 	1.8 	0 	
24.6478 	1.37488 	1.8 	0 	
24.7478 	1.39743 	1.8 	0 	
24.8478 	1.41921 	1.8 	0 	
24.9478 	1.44018 	1.8 	0 	
25.0478 	1.46034 	1.8 	0 	
25.1478 	1.47969 	1.8 	0 	
25.2478 	1.49822 	1.8 	0 	
25.3478 	1.51593 	1.8 	0 	
25.4478 	1.53284 	1.8 	0 	
25.5478 	1.54895 	1.8 	0 	
25.6478 	1.56428 	1.8 	0 	
25.7478 	1.57883 	1.8 	0 	
25.8478 	1.59264 	1.8 	0 	
25.9478 	1.60572 	1.8 	0 	
26.0478 	1.6181 	1.8 	0 	
26.1478 	1.62978 	1.8 	0 	
26.2478 	1.64082 	1.8 	0 	
26.3478 	1.65121 	1.8 	0 	
26.4478 	1.661 	1.8 	0 	
26.5478 	1.67021 	1.8 	0 	
26.6478 	1.67887 	1.8 	0 	
26.7478 	1.687 	1.8 	0 	
26.8478 	1.69462 	1.8 	0 	
26.9478 	1.70177 	1.8 	0 	
27.0478 	1.70847 	1.8 	0 	
27.1478 	1.71474 	1.8 	0 	
27.2478 	1.7206 	1.8 	0 	
27.3478 	1.72608 	1.8 	0 	
27.4478 	1.73121 	1.8 	0 	
27.5478 	1.73599 	1.8 	0 	
27.6478 	1.74046 	1.8 	0 	
27.7478 	1.74463 	1.8 	0 	
27.8478 	1.74852 	1.8 	0 	
27.9478 	1.75214 	1.8 	0 	
28.0478 	1.75551 	1.8 	0 	
28.1478 	1.75866 	1.8 	0 	
28.2478 	1.76159 	1.8 	0 	
28.3478 	1.76431 	1.8 	0 	
28.4478 	1.76685 	1.8 	0 	
28.5478 	1.76921 	1.8 	0 	
28.6478 	1.77141 	1.8 	0 	
28.7478 	1.77345 	1.8 	0 	
28.8478 	1.77535 	1.8 	0 	
28.9478 	1.77712 	1.8 	0 	
29.0478 	1.77876 	1.8 	0 	
29.1478 	1.78028 	1.8 	0 	
29.2478 	1.7817 	1.8 	0 	
29.3478 	1.78302 	1.8 	0 	
29.4478 	1.78424 	1.8 	0 	
29.5478 	1.78537 	1.8 	0 	
29.6478 	1.78643 	1.8 	0 	
29.7478 	1.78741 	1.8 	0 	
29.8478 	1.78832 	1.8 	0 	
29.9478 	1.78916 	1.8 	0 	
30.0478 	1.78995 	1.8 	0 	
30.1478 	1.79067 	1.8 	0 	
30.2478 	1.79135 	1.8 	0 	
30.3478 	1.79197 	1.8 	0 	
30.4478 	1.79256 	1.8 	0 	
30.5478 	1.79309 	1.8 	0 	
30.6478 	1.7936 	1.8 	0 	
30.7478 	1.79406 	1.8 	0 	
30.8478 	1.79449 	1.8 	0 	
30.9478 	1.79489 	1.8 	0 	
31.0478 	1.79526 	1.8 	0 	
31.1478 	1.7956 	1.8 	0 	
31.2478 	1.79592 	1.8 	0 	
31.3478 	1.79622 	1.8 	0 	
31.4478 	1.7965 	1.8 	0 	
31.5478 	1.79675 	1.8 	0 	
31.6478 	1.79699 	1.8 	0 	
31.7478 	1.7972 	1.8 	0 	
31.8478 	1.79741 	1.8 	0 	
31.9478 	1.79759 	1.8 	0 	
32.0478 	1.79777 	1.8 	0 	
32.1478 	1.79793 	1.8 	0 	
32.2478 	1.79808 	1.8 	0 	
32.3478 	1.79822 	1.8 	0 	
32.4478 	1.79835 	1.8 	0 	
32.5478 	1.79847 	1.8 	0 	
32.6478 	1.79858 	1.8 	0 	
32.7478 	1.79868 	1.8 	0 	
32.8478 	1.79878 	1.8 	0 	
32.9478 	1.79887 	1.8 	0 	
33.0478 	1.79895 	1.8 	0 	
33.1478 	1.79903 	1.8 	0 	
33.2478 	1.7991 	1.8 	0 	
33.3478 	1.79916 	1.8 	0 	
33.4478 	1.79923 	1.8 	0 	
33.5478 	1.79928 	1.8 	0 	
33.6478 	1.79933 	1.8 	0 	
33.7478 	1.79938 	1.8 	0 	
33.8478 	1.79943 	1.8 	0 	
33.9478 	1.79947 	1.8 	0 	
34.0478 	1.79951 	1.8 	0 	
34.1478 	1.79954 	1.8 	0 	
34.2478 	1.79958 	1.8 	0 	
34.3478 	1.79961 	1.8 	0 	
34.4478 	1.79964 	1.8 	0 	
34.5478 	1.79966 	1.8 	0 	
34.6478 	1.79969 	1.8 	0 	
34.7478 	1.79971 	1.8 	0 	
34.8478 	1.79973 	1.8 	0 	
34.9478 	1.79975 	1.8 	0 	
35 	1.79976 	1.8 	0 	
35 	1.80117 	1.8 	0.18 	
35 	1.80487 	1.8 	0.54 	
35 	1.80967 	1.8 	1.00092 	
35 	1.81084 	1.8 	1.41343 	
35 	1.81124 	1.8 	1.8 	
35 	1.81126 	1.75643 	1.8 	
35 	1.81125 	1.6693 	1.8 	
35 	1.8112 	1.49504 	1.8 	
35 	1.81048 	1.14651 	1.8 	
35 	1.8065 	0.623947 	1.8 	
35 	1.79963 	0.00303204 	1.8 	
35 	1.79959 	0 	1.8 	
35 	1.79953 	0 	1.8 	
35 	1.79941 	0 	1.8 	
35 	1.79922 	0 	1.8 	
35 	1.79896 	0 	1.8 	
35 	1.79871 	0 	1.8 	
35 	1.7986 	0 	1.8 	
35 	1.79863 	0 	1.8 	
35 	1.79867 	0 	1.8 	
35 	1.79877 	0 	1.8 	
35 	1.79896 	0 	1.8 	
35.0001 	1.79928 	0 	1.8 	
35.0001 	1.79969 	0 	1.8 	
35.0002 	1.80003 	0 	1.8 	
35.0003 	1.80027 	0 	1.8 	
35.0005 	1.80034 	0 	1.8 	
35.0008 	1.80019 	0 	1.8 	
35.0014 	1.79987 	0 	1.8 	
35.0023 	1.79945 	0 	1.8 	
35.0041 	1.79886 	0 	1.8 	
35.0077 	1.79828 	0 	1.8 	
35.0149 	1.7979 	0 	1.8 	
35.023 	1.79779 	0 	1.8 	
35.0353 	1.79772 	0 	1.8 	
35.052 	1.79769 	0 	1.8 	
35.0841 	1.79767 	0 	1.8 	
35.1242 	1.79769 	0 	1.8 	
35.163 	1.79773 	0 	1.8 	
35.2186 	1.79779 	0 	1.8 	
35.2815 	1.79787 	0 	1.8 	
35.339 	1.79795 	0 	1.8 	
35.4094 	1.79804 	0 	1.8 	
35.4729 	1.79812 	0 	1.8 	
35.5351 	1.79819 	0 	1.8 	
35.6351 	1.79831 	0 	1.8 	
35.7351 	1.79842 	0 	1.8 	
35.8351 	1.79853 	0 	1.8 	
35.9351 	1.79862 	0 	1.8 	
36.0351 	1.79872 	0 	1.8 	
36.1351 	1.7988 	0 	1.8 	
36.2351 	1.79888 	0 	1.8 	
36.3351 	1.79896 	0 	1.8 	
36.4351 	1.79903 	0 	1.8 	
36.5351 	1.7991 	0 	1.8 	
36.6351 	1.79916 	0 	1.8 	
36.7351 	1.79921 	0 	1.8 	
36.8351 	1.79927 	0 	1.8 	
36.9351 	1.79932 	0 	1.8 	
37.0351 	1.79936 	0 	1.8 	
37.1351 	1.79941 	0 	1.8 	
37.2351 	1.79945 	0 	1.8 	
37.3351 	1.79948 	0 	1.8 	
37.4351 	1.79952 	0 	1.8 	
37.5351 	1.79955 	0 	1.8 	
37.6351 	1.79958 	0 	1.8 	
37.7351 	1.79961 	0 	1.8 	
37.8351 	1.79963 	0 	1.8 	
37.9351 	1.79966 	0 	1.8 	
38.0351 	1.79968 	0 	1.8 	
38.1351 	1.7997 	0 	1.8 	
38.2351 	1.79972 	0 	1.8 	
38.3351 	1.79974 	0 	1.8 	
38.4351 	1.79976 	0 	1.8 	
38.5351 	1.79977 	0 	1.8 	
38.6351 	1.79979 	0 	1.8 	
38.7351 	1.7998 	0 	1.8 	
38.8351 	1.79981 	0 	1.8 	
38.9351 	1.79983 	0 	1.8 	
39.0351 	1.79984 	0 	1.8 	
39.1351 	1.79985 	0 	1.8 	
39.2351 	1.79986 	0 	1.8 	
39.3351 	1.79987 	0 	1.8 	
39.4351 	1.79987 	0 	1.8 	
39.5351 	1.79988 	0 	1.8 	
39.6351 	1.79989 	0 	1.8 	
39.7351 	1.7999 	0 	1.8 	
39.8351 	1.7999 	0 	1.8 	
39.9351 	1.79991 	0 	1.8 	
40.0351 	1.79991 	0 	1.8 	
40.1351 	1.79992 	0 	1.8 	
40.2351 	1.79992 	0 	1.8 	
40.3351 	1.79993 	0 	1.8 	
40.4351 	1.79993 	0 	1.8 	
40.5351 	1.79994 	0 	1.8 	
40.6351 	1.79994 	0 	1.8 	
40.7351 	1.79994 	0 	1.8 	
40.8351 	1.79995 	0 	1.8 	
40.9351 	1.79995 	0 	1.8 	
41.0351 	1.79995 	0 	1.8 	
41.1351 	1.79995 	0 	1.8 	
41.2351 	1.79996 	0 	1.8 	
41.3351 	1.79996 	0 	1.8 	
41.4351 	1.79996 	0 	1.8 	
41.5351 	1.79996 	0 	1.8 	
41.6351 	1.79996 	0 	1.8 	
41.7351 	1.79997 	0 	1.8 	
41.8351 	1.79997 	0 	1.8 	
41.9351 	1.79997 	0 	1.8 	
42.0351 	1.79997 	0 	1.8 	
42.1351 	1.79997 	0 	1.8 	
42.2351 	1.79997 	0 	1.8 	
42.3351 	1.79997 	0 	1.8 	
42.4351 	1.79997 	0 	1.8 	
42.5351 	1.79998 	0 	1.8 	
42.6351 	1.79998 	0 	1.8 	
42.7351 	1.79998 	0 	1.8 	
42.8351 	1.79998 	0 	1.8 	
42.9351 	1.79998 	0 	1.8 	
43.0351 	1.79998 	0 	1.8 	
43.1351 	1.79998 	0 	1.8 	
43.2351 	1.79998 	0 	1.8 	
43.3351 	1.79998 	0 	1.8 	
43.4351 	1.79998 	0 	1.8 	
43.5351 	1.79998 	0 	1.8 	
43.6351 	1.79998 	0 	1.8 	
43.7351 	1.79998 	0 	1.8 	
43.8351 	1.79998 	0 	1.8 	
43.9351 	1.79998 	0 	1.8 	
44.0351 	1.79999 	0 	1.8 	
44.1351 	1.79999 	0 	1.8 	
44.2351 	1.79999 	0 	1.8 	
44.3351 	1.79999 	0 	1.8 	
44.4351 	1.79999 	0 	1.8 	
44.5351 	1.79999 	0 	1.8 	
44.6351 	1.79999 	0 	1.8 	
44.7351 	1.79999 	0 	1.8 	
44.8351 	1.79999 	0 	1.8 	
44.9351 	1.79999 	0 	1.8 	
45.0351 	1.79999 	0 	1.8 	
45.1351 	1.79999 	0 	1.8 	
45.2351 	1.79999 	0 	1.8 	
45.3351 	1.79999 	0 	1.8 	
45.4351 	1.79999 	0 	1.8 	
45.5351 	1.79999 	0 	1.8 	
45.6351 	1.79999 	0 	1.8 	
45.7351 	1.79999 	0 	1.8 	
45.8351 	1.79999 	0 	1.8 	
45.9351 	1.79999 	0 	1.8 	
46.0351 	1.79999 	0 	1.8 	
46.1351 	1.79999 	0 	1.8 	
46.2351 	1.79999 	0 	1.8 	
46.3351 	1.79999 	0 	1.8 	
46.4351 	1.79999 	0 	1.8 	
46.5351 	1.79999 	0 	1.8 	
46.6351 	1.79999 	0 	1.8 	
46.7351 	1.79999 	0 	1.8 	
46.8351 	1.79999 	0 	1.8 	
46.9351 	1.79999 	0 	1.8 	
47.0351 	1.79999 	0 	1.8 	
47.1351 	1.79999 	0 	1.8 	
47.2351 	1.79999 	0 	1.8 	
47.3351 	1.79999 	0 	1.8 	
47.4351 	1.79999 	0 	1.8 	
47.5351 	1.79999 	0 	1.8 	
47.6351 	1.79999 	0 	1.8 	
47.7351 	1.79999 	0 	1.8 	
47.8351 	1.79999 	0 	1.8 	
47.9351 	1.79999 	0 	1.8 	
48.0351 	1.79999 	0 	1.8 	
48.1351 	1.79999 	0 	1.8 	
48.2351 	1.79999 	0 	1.8 	
48.3351 	1.79999 	0 	1.8 	
48.4351 	1.79999 	0 	1.8 	
48.5351 	1.79999 	0 	1.8 	
48.6351 	1.79999 	0 	1.8 	
48.7351 	1.79999 	0 	1.8 	
48.8351 	1.79999 	0 	1.8 	
48.9351 	1.79999 	0 	1.8 	
49.0351 	1.79999 	0 	1.8 	
49.1351 	1.79999 	0 	1.8 	
49.2351 	1.79999 	0 	1.8 	
49.3351 	1.79999 	0 	1.8 	
49.4351 	1.79999 	0 	1.8 	
49.5351 	1.79999 	0 	1.8 	
49.6351 	1.79999 	0 	1.8 	
49.7351 	1.79999 	0 	1.8 	
49.8351 	1.79999 	0 	1.8 	
49.9351 	1.79999 	0 	1.8 	
50 	1.79999 	0 	1.8 	
50 	1.79984 	0 	1.62 	
50 	1.79923 	0 	1.26 	
50 	1.79532 	0 	0.698744 	
50 	1.7896 	0 	0.192423 	
50 	1.78741 	0 	0 	
50 	1.78686 	0 	0 	
50 	1.78634 	0 	0 	
50 	1.78638 	0 	0 	
50 	1.78641 	0 	0 	
50 	1.78648 	0 	0 	
50 	1.78659 	0 	0 	
50.0001 	1.78679 	0 	0 	
50.0001 	1.78712 	0 	0 	
50.0001 	1.78764 	0 	0 	
50.0002 	1.78812 	0 	0 	
50.0003 	1.7887 	0 	0 	
50.0005 	1.78904 	0 	0 	
50.0009 	1.78915 	0 	0 	
50.0014 	1.78915 	0 	0 	
50.0025 	1.78917 	0 	0 	
50.0046 	1.7892 	0 	0 	
50.0088 	1.78928 	0 	0 	
50.0155 	1.78938 	0 	0 	
50.0248 	1.78953 	0 	0 	
50.0359 	1.78969 	0 	0 	
50.0541 	1.78997 	0 	0 	
50.0905 	1.7905 	0 	0 	
50.1288 	1.79102 	0 	0 	
50.1742 	1.79161 	0 	0 	
50.2299 	1.79228 	0 	0 	
50.3143 	1.79318 	0 	0 	
50.4143 	1.79413 	0 	0 	
50.5143 	1.79494 	0 	0 	
50.6143 	1.79564 	0 	0 	
50.7143 	1.79624 	0 	0 	
50.8143 	1.79677 	0 	0 	
50.9143 	1.79721 	0 	0 	
51.0143 	1.7976 	0 	0 	
51.1143 	1.79793 	0 	0 	
51.2143 	1.79822 	0 	0 	
