0.54 	5.59355e-08 	0.000146088 	0.26678 	27.7818 	136.724 	273.576 	414.117 	
0.55 	5.68495e-08 	0.000148176 	0.270052 	27.9525 	137.21 	274.459 	415.595 	
0.56 	5.77701e-08 	0.000150273 	0.273325 	28.1228 	137.69 	275.319 	417.014 	
0.57 	5.86973e-08 	0.000152378 	0.276601 	28.2927 	138.164 	276.158 	418.378 	
0.58 	5.96312e-08 	0.000154492 	0.279879 	28.4623 	138.633 	276.976 	419.692 	
0.59 	6.05718e-08 	0.000156614 	0.28316 	28.6315 	139.097 	277.776 	420.96 	
0.6 	6.15191e-08 	0.000158744 	0.286442 	28.8004 	139.555 	278.558 	422.186 	
0.61 	6.24732e-08 	0.000160883 	0.289727 	28.969 	140.009 	279.325 	423.374 	
0.62 	6.34342e-08 	0.00016303 	0.293015 	29.1372 	140.459 	280.077 	424.526 	
0.63 	6.44019e-08 	0.000165186 	0.296304 	29.3052 	140.905 	280.815 	425.646 	
0.64 	6.53766e-08 	0.000167351 	0.299596 	29.4729 	141.347 	281.541 	426.735 	
0.65 	6.63582e-08 	0.000169524 	0.302891 	29.6404 	141.786 	282.254 	427.796 	
0.66 	6.73468e-08 	0.000171705 	0.306188 	29.8076 	142.221 	282.956 	428.831 	
0.67 	6.83424e-08 	0.000173895 	0.309487 	29.9746 	142.653 	283.647 	429.841 	
0.68 	6.9345e-08 	0.000176094 	0.312788 	30.1414 	143.081 	284.329 	430.829 	
0.69 	7.03547e-08 	0.000178301 	0.316092 	30.3079 	143.507 	285.001 	431.795 	
0.7 	7.13716e-08 	0.000180517 	0.319399 	30.4743 	143.93 	285.664 	432.742 	
0.71 	7.23956e-08 	0.000182742 	0.322708 	30.6405 	144.351 	286.318 	433.67 	
0.72 	7.34268e-08 	0.000184976 	0.326019 	30.8064 	144.769 	286.965 	434.581 	
0.73 	7.44652e-08 	0.000187218 	0.329333 	30.9722 	145.185 	287.604 	435.475 	
0.74 	7.55109e-08 	0.000189469 	0.332649 	31.1379 	145.598 	288.237 	436.354 	
0.75 	7.65639e-08 	0.000191729 	0.335967 	31.3033 	146.009 	288.862 	437.219 	
0.76 	7.76243e-08 	0.000193998 	0.339288 	31.4687 	146.419 	289.481 	438.069 	
0.77 	7.86921e-08 	0.000196275 	0.342611 	31.6338 	146.826 	290.094 	438.907 	
0.78 	7.97672e-08 	0.000198561 	0.345937 	31.7988 	147.231 	290.701 	439.732 	
0.79 	8.08499e-08 	0.000200857 	0.349265 	31.9637 	147.635 	291.303 	440.545 	
0.8 	8.194e-08 	0.000203161 	0.352596 	32.1285 	148.036 	291.899 	441.348 	
0.81 	8.30377e-08 	0.000205474 	0.355929 	32.2931 	148.437 	292.49 	442.14 	
0.82 	8.4143e-08 	0.000207796 	0.359264 	32.4576 	148.835 	293.077 	442.922 	
0.83 	8.52559e-08 	0.000210127 	0.362602 	32.622 	149.232 	293.658 	443.694 	
0.84 	8.63765e-08 	0.000212467 	0.365942 	32.7863 	149.628 	294.236 	444.457 	
0.85 	8.75047e-08 	0.000214816 	0.369285 	32.9504 	150.022 	294.809 	445.212 	
0.86 	8.86407e-08 	0.000217174 	0.37263 	33.1145 	150.414 	295.378 	445.959 	
0.87 	8.97845e-08 	0.000219541 	0.375978 	33.2784 	150.806 	295.944 	446.697 	
0.88 	9.0936e-08 	0.000221917 	0.379328 	33.4423 	151.196 	296.505 	447.428 	
0.89 	9.20955e-08 	0.000224303 	0.38268 	33.6061 	151.585 	297.063 	448.152 	
0.9 	9.32628e-08 	0.000226697 	0.386035 	33.7697 	151.973 	297.618 	448.869 	
0.91 	9.44381e-08 	0.000229101 	0.389392 	33.9333 	152.359 	298.169 	449.579 	
0.92 	9.56213e-08 	0.000231513 	0.392752 	34.0968 	152.745 	298.717 	450.283 	
0.93 	9.68125e-08 	0.000233935 	0.396114 	34.2602 	153.129 	299.262 	450.981 	
0.94 	9.80118e-08 	0.000236366 	0.399478 	34.4236 	153.513 	299.804 	451.673 	
0.95 	9.92192e-08 	0.000238807 	0.402845 	34.5868 	153.895 	300.343 	452.359 	
0.96 	1.00435e-07 	0.000241256 	0.406214 	34.75 	154.277 	300.879 	453.04 	
0.97 	1.01658e-07 	0.000243715 	0.409586 	34.9131 	154.657 	301.413 	453.716 	
0.98 	1.0289e-07 	0.000246183 	0.41296 	35.0762 	155.037 	301.944 	454.387 	
0.99 	1.04131e-07 	0.000248661 	0.416336 	35.2392 	155.415 	302.473 	455.052 	
1 	1.05379e-07 	0.000251147 	0.419715 	35.4021 	155.793 	302.999 	455.714 	
1.01 	1.06636e-07 	0.000253643 	0.423096 	35.5649 	156.171 	303.523 	456.37 	
1.02 	1.07901e-07 	0.000256149 	0.42648 	35.7277 	156.547 	304.045 	457.023 	
1.03 	1.09175e-07 	0.000258664 	0.429866 	35.8905 	156.922 	304.565 	457.671 	
1.04 	1.10457e-07 	0.000261188 	0.433254 	36.0531 	157.297 	305.082 	458.315 	
1.05 	1.11747e-07 	0.000263722 	0.436645 	36.2158 	157.671 	305.597 	458.955 	
1.06 	1.13046e-07 	0.000266265 	0.440038 	36.3783 	158.045 	306.111 	459.592 	
1.07 	1.14354e-07 	0.000268817 	0.443433 	36.5408 	158.417 	306.622 	460.224 	
1.08 	1.1567e-07 	0.000271379 	0.446831 	36.7033 	158.789 	307.132 	460.854 	
1.09 	1.16995e-07 	0.000273951 	0.450231 	36.8657 	159.161 	307.64 	461.479 	
1.1 	1.18329e-07 	0.000276532 	0.453633 	37.0281 	159.531 	308.146 	462.102 	
1.11 	1.19671e-07 	0.000279123 	0.457038 	37.1904 	159.902 	308.65 	462.721 	
1.12 	1.21023e-07 	0.000281723 	0.460445 	37.3527 	160.271 	309.153 	463.337 	
1.13 	1.22383e-07 	0.000284333 	0.463855 	37.5149 	160.64 	309.654 	463.95 	
1.14 	1.23752e-07 	0.000286952 	0.467267 	37.6771 	161.009 	310.154 	464.56 	
1.15 	1.2513e-07 	0.000289582 	0.470681 	37.8392 	161.376 	310.652 	465.167 	
1.16 	1.26517e-07 	0.00029222 	0.474097 	38.0013 	161.744 	311.149 	465.772 	
1.17 	1.27913e-07 	0.000294869 	0.477516 	38.1634 	162.111 	311.644 	466.373 	
1.18 	1.29317e-07 	0.000297527 	0.480937 	38.3254 	162.477 	312.137 	466.973 	
1.19 	1.30732e-07 	0.000300195 	0.48436 	38.4874 	162.843 	312.63 	467.569 	
1.2 	1.32155e-07 	0.000302872 	0.487786 	38.6494 	163.208 	313.121 	468.163 	
1.21 	1.33587e-07 	0.00030556 	0.491214 	38.8113 	163.573 	313.611 	468.755 	
1.22 	1.35029e-07 	0.000308257 	0.494644 	38.9732 	163.937 	314.099 	469.344 	
1.23 	1.3648e-07 	0.000310964 	0.498077 	39.135 	164.301 	314.586 	469.931 	
1.24 	1.3794e-07 	0.000313681 	0.501512 	39.2969 	164.665 	315.072 	470.516 	
1.25 	1.39409e-07 	0.000316407 	0.504949 	39.4586 	165.028 	315.557 	471.098 	
1.26 	1.40888e-07 	0.000319144 	0.508389 	39.6204 	165.39 	316.041 	471.679 	
1.27 	1.42377e-07 	0.00032189 	0.51183 	39.7821 	165.753 	316.524 	472.257 	
1.28 	1.43875e-07 	0.000324646 	0.515274 	39.9438 	166.115 	317.005 	472.834 	
1.29 	1.45382e-07 	0.000327413 	0.518721 	40.1055 	166.476 	317.486 	473.408 	
1.3 	1.469e-07 	0.000330189 	0.522169 	40.2671 	166.837 	317.965 	473.981 	
1.31 	1.48426e-07 	0.000332975 	0.52562 	40.4287 	167.198 	318.444 	474.551 	
1.32 	1.49963e-07 	0.000335771 	0.529073 	40.5903 	167.558 	318.921 	475.12 	
1.33 	1.51509e-07 	0.000338577 	0.532529 	40.7519 	167.918 	319.397 	475.687 	
1.34 	1.53065e-07 	0.000341393 	0.535986 	40.9134 	168.278 	319.873 	476.253 	
1.35 	1.54631e-07 	0.00034422 	0.539446 	41.0749 	168.637 	320.348 	476.816 	
1.36 	1.56206e-07 	0.000347056 	0.542908 	41.2364 	168.996 	320.821 	477.378 	
1.37 	1.57792e-07 	0.000349902 	0.546373 	41.3979 	169.355 	321.294 	477.939 	
1.38 	1.59387e-07 	0.000352759 	0.549839 	41.5593 	169.713 	321.766 	478.497 	
1.39 	1.60993e-07 	0.000355625 	0.553308 	41.7208 	170.071 	322.237 	479.055 	
1.4 	1.62608e-07 	0.000358502 	0.556779 	41.8822 	170.429 	322.707 	479.61 	
1.41 	1.64234e-07 	0.000361389 	0.560253 	42.0435 	170.787 	323.177 	480.165 	
1.42 	1.6587e-07 	0.000364286 	0.563728 	42.2049 	171.144 	323.646 	480.717 	
1.43 	1.67516e-07 	0.000367194 	0.567206 	42.3662 	171.501 	324.113 	481.269 	
1.44 	1.69172e-07 	0.000370111 	0.570686 	42.5275 	171.857 	324.581 	481.819 	
1.45 	1.70839e-07 	0.000373039 	0.574168 	42.6888 	172.214 	325.047 	482.367 	
1.46 	1.72516e-07 	0.000375978 	0.577653 	42.8501 	172.57 	325.513 	482.915 	
1.47 	1.74203e-07 	0.000378926 	0.581139 	43.0114 	172.925 	325.978 	483.461 	
1.48 	1.75901e-07 	0.000381885 	0.584628 	43.1726 	173.281 	326.442 	484.005 	
1.49 	1.77609e-07 	0.000384854 	0.588119 	43.3338 	173.636 	326.905 	484.549 	
1.5 	1.79328e-07 	0.000387834 	0.591612 	43.495 	173.991 	327.368 	485.091 	
1.51 	1.81057e-07 	0.000390824 	0.595108 	43.6562 	174.346 	327.83 	485.632 	
1.52 	1.82797e-07 	0.000393824 	0.598605 	43.8174 	174.701 	328.292 	486.172 	
1.53 	1.84548e-07 	0.000396835 	0.602105 	43.9785 	175.055 	328.753 	486.711 	
1.54 	1.86309e-07 	0.000399856 	0.605607 	44.1397 	175.409 	329.213 	487.248 	
1.55 	1.88082e-07 	0.000402888 	0.609111 	44.3008 	175.763 	329.673 	487.785 	
1.56 	1.89865e-07 	0.00040593 	0.612617 	44.4619 	176.117 	330.132 	488.32 	
1.57 	1.91659e-07 	0.000408983 	0.616126 	44.623 	176.47 	330.591 	488.854 	
1.58 	1.93464e-07 	0.000412046 	0.619636 	44.7841 	176.823 	331.048 	489.387 	
1.59 	1.9528e-07 	0.00041512 	0.623149 	44.9451 	177.176 	331.506 	489.92 	
1.6 	1.97107e-07 	0.000418205 	0.626664 	45.1062 	177.529 	331.963 	490.451 	
1.61 	1.98945e-07 	0.0004213 	0.630181 	45.2672 	177.882 	332.419 	490.981 	
1.62 	2.00794e-07 	0.000424405 	0.633701 	45.4282 	178.234 	332.875 	491.51 	
1.63 	2.02654e-07 	0.000427522 	0.637222 	45.5892 	178.586 	333.33 	492.039 	
1.64 	2.04526e-07 	0.000430649 	0.640746 	45.7502 	178.938 	333.784 	492.566 	
1.65 	2.06409e-07 	0.000433787 	0.644271 	45.9112 	179.29 	334.239 	493.093 	
1.66 	2.08303e-07 	0.000436935 	0.647799 	46.0722 	179.642 	334.692 	493.618 	
1.67 	2.10209e-07 	0.000440094 	0.651329 	46.2331 	179.993 	335.145 	494.143 	
1.68 	2.12126e-07 	0.000443265 	0.654861 	46.394 	180.345 	335.598 	494.667 	
1.69 	2.14054e-07 	0.000446445 	0.658396 	46.555 	180.696 	336.05 	495.19 	
1.7 	2.15995e-07 	0.000449637 	0.661932 	46.7159 	181.047 	336.502 	495.712 	
