35 	0.729522 	0.9675 	
35 	0.877768 	1.27732 	
35 	0.896173 	1.34266 	
35 	0.946082 	1.47333 	
35 	1.13776 	1.73467 	
35 	1.17428 	1.8 	
35 	1.1321 	1.8 	
35 	1.06331 	1.8 	
35 	0.980184 	1.8 	
35 	0.877155 	1.8 	
35 	0.788987 	1.8 	
35 	0.670293 	1.8 	
35 	0.541966 	1.8 	
35.0001 	0.433873 	1.8 	
35.0001 	0.332898 	1.8 	
35.0002 	0.261064 	1.8 	
35.0003 	0.220285 	1.8 	
35.0004 	0.192652 	1.8 	
35.0006 	0.171053 	1.8 	
35.001 	0.156227 	1.8 	
35.0017 	0.139982 	1.8 	
35.0028 	0.113818 	1.8 	
35.0051 	0.0725037 	1.8 	
35.0097 	0.01644 	1.8 	
35.0187 	-0.0414736 	1.8 	
35.0369 	-0.080379 	1.8 	
35.0732 	-0.202322 	1.8 	
35.1269 	-0.0257062 	1.8 	
35.1956 	1.55442 	1.8 	
35.2592 	1.82142 	1.8 	
35.3256 	1.77923 	1.8 	
35.4236 	1.8112 	1.8 	
35.5358 	1.79245 	1.8 	
35.7603 	1.80613 	1.8 	
36.2093 	1.79445 	1.8 	
36.7093 	1.80507 	1.8 	
37.2093 	1.79536 	1.8 	
37.7093 	1.80423 	1.8 	
38.2093 	1.79613 	1.8 	
38.7093 	1.80351 	1.8 	
39.2093 	1.7968 	1.8 	
39.7093 	1.80288 	1.8 	
39.9 	1.79779 	1.8 	
39.92 	1.79905 	1.8 	
39.96 	1.80014 	1.8 	
40.04 	1.79992 	1.8 	
40.1 	1.80004 	1.8 	
40.116 	1.80002 	1.8 	
40.148 	1.80001 	1.8 	
40.212 	1.80002 	1.8 	
40.34 	1.80003 	1.8 	
40.596 	1.8001 	1.8 	
41.096 	1.80059 	1.8 	
41.596 	1.80316 	1.8 	
42.096 	1.81099 	1.8 	
42.596 	1.8426 	1.8 	
43.096 	0.0889611 	1.8 	
43.4471 	-0.0396632 	1.8 	
43.8246 	0.0374715 	1.8 	
44.2881 	-0.0345183 	1.8 	
44.7881 	0.033221 	1.8 	
45.2881 	-0.0305505 	1.8 	
45.7881 	0.0293204 	1.8 	
46.2881 	-0.0269917 	1.8 	
46.7881 	0.0258477 	1.8 	
47.2881 	-0.0238465 	1.8 	
47.7881 	0.0227895 	1.8 	
48.2881 	-0.0210721 	1.8 	
48.7881 	0.0201017 	1.8 	
49.2881 	-0.018625 	1.8 	
49.7881 	0.0177388 	1.8 	
49.9 	-0.0132312 	1.8 	
49.91 	-0.00540949 	1.8 	
49.93 	0.000926585 	1.8 	
49.97 	-0.00039347 	1.8 	
50 	0.000139469 	1.8 	
50 	-0.0190381 	1.62 	
50 	-0.0718171 	1.26 	
50 	-0.366952 	0.698862 	
50 	-1.3432 	0.158812 	
50 	-1.77261 	0 	
50 	-1.7722 	0 	
50 	-1.76513 	0 	
50 	-1.7421 	0 	
50 	-1.70473 	0 	
50 	-1.6926 	0 	
50 	-1.66432 	0 	
50 	-1.60123 	0 	
50 	-1.47782 	0 	
50 	-1.25241 	0 	
50 	-0.907902 	0 	
50 	-0.531967 	0 	
50 	-0.310097 	0 	
50.0001 	-0.270179 	0 	
50.0001 	-0.242208 	0 	
50.0001 	-0.201515 	0 	
50.0002 	-0.164242 	0 	
50.0004 	-0.143712 	0 	
50.0006 	-0.137991 	0 	
50.0009 	-0.129764 	0 	
50.0015 	-0.119566 	0 	
50.0027 	-0.0966518 	0 	
50.0051 	-0.0643856 	0 	
50.0099 	-0.0192661 	0 	
50.0194 	0.0109626 	0 	
50.0385 	0.0159421 	0 	
50.0767 	0.00258266 	0 	
50.1 	0.0024891 	0 	
50.1076 	0.0013681 	0 	
50.1229 	0.000830976 	0 	
50.1535 	0.000293792 	0 	
50.2146 	2.12173e-05 	0 	
50.3367 	-2.08216e-05 	0 	
50.5811 	2.05973e-05 	0 	
51.0699 	-1.86012e-05 	0 	
51.5699 	1.89925e-05 	0 	
52.0699 	-1.70001e-05 	0 	
52.5699 	1.74252e-05 	0 	
53.0699 	-1.55045e-05 	0 	
53.5699 	1.54777e-05 	0 	
54.0699 	-1.46746e-05 	0 	
54.5699 	1.28479e-05 	0 	
55.0699 	-1.48947e-05 	0 	
55.5699 	9.89766e-06 	0 	
56.0699 	-1.39419e-05 	0 	
56.5699 	9.22937e-06 	0 	
57.0699 	-1.15943e-05 	0 	
57.5699 	9.02859e-06 	0 	
58.0699 	-9.71279e-06 	0 	
58.5699 	8.41647e-06 	0 	
59.0699 	-8.40512e-06 	0 	
59.5699 	7.61116e-06 	0 	
59.9 	-7.12088e-06 	0 	
59.91 	-2.85255e-06 	0 	
59.93 	3.70146e-07 	0 	
59.97 	-3.05279e-07 	0 	
60 	-1.67485e-08 	0 	
