0.54 	9.07371e-08 	0.000224563 	0.300085 	17.7249 	68.1488 	133.285 	195.902 	
0.55 	9.10112e-08 	0.000225232 	0.300844 	17.7559 	68.3324 	134.021 	197.758 	
0.56 	9.12848e-08 	0.0002259 	0.3016 	17.7863 	68.5078 	134.71 	199.543 	
0.57 	9.15576e-08 	0.000226566 	0.302353 	17.8162 	68.6756 	135.358 	201.254 	
0.58 	9.183e-08 	0.000227231 	0.303103 	17.8455 	68.8366 	135.966 	202.891 	
0.59 	9.21018e-08 	0.000227894 	0.30385 	17.8742 	68.9912 	136.538 	204.455 	
0.6 	9.23731e-08 	0.000228556 	0.304595 	17.9025 	69.1399 	137.077 	205.944 	
0.61 	9.26439e-08 	0.000229217 	0.305336 	17.9303 	69.2833 	137.586 	207.361 	
0.62 	9.29143e-08 	0.000229876 	0.306076 	17.9576 	69.4216 	138.066 	208.705 	
0.63 	9.31843e-08 	0.000230535 	0.306813 	17.9845 	69.5553 	138.522 	209.98 	
0.64 	9.3454e-08 	0.000231193 	0.307548 	18.011 	69.6846 	138.953 	211.187 	
0.65 	9.37233e-08 	0.000231849 	0.308281 	18.0371 	69.8099 	139.363 	212.328 	
0.66 	9.39923e-08 	0.000232505 	0.309012 	18.0629 	69.9314 	139.754 	213.407 	
0.67 	9.4261e-08 	0.000233161 	0.309741 	18.0883 	70.0494 	140.126 	214.427 	
0.68 	9.45295e-08 	0.000233815 	0.310468 	18.1133 	70.1641 	140.481 	215.391 	
0.69 	9.47977e-08 	0.000234469 	0.311193 	18.138 	70.2757 	140.821 	216.302 	
0.7 	9.50657e-08 	0.000235122 	0.311917 	18.1625 	70.3843 	141.147 	217.164 	
0.71 	9.53335e-08 	0.000235775 	0.312639 	18.1866 	70.4902 	141.46 	217.981 	
0.72 	9.56011e-08 	0.000236427 	0.31336 	18.2104 	70.5935 	141.76 	218.755 	
0.73 	9.58686e-08 	0.000237079 	0.314079 	18.234 	70.6943 	142.049 	219.489 	
0.74 	9.61359e-08 	0.00023773 	0.314797 	18.2573 	70.7928 	142.328 	220.186 	
0.75 	9.64031e-08 	0.000238381 	0.315514 	18.2803 	70.8891 	142.596 	220.85 	
0.76 	9.66702e-08 	0.000239032 	0.316229 	18.3031 	70.9834 	142.856 	221.482 	
