0 	0 	0 	0 	0 	
1e-07 	1.46434e-06 	0.018 	0 	0 	
2e-07 	3.87204e-06 	0.036 	0 	0 	
4e-07 	1.01101e-05 	0.072 	0 	0 	
8e-07 	2.85055e-05 	0.144 	0 	0 	
1.6e-06 	7.54984e-05 	0.288 	0 	0 	
3.2e-06 	0.000174292 	0.576 	0 	0 	
6.11152e-06 	0.00033132 	1.10007 	0 	0 	
6.59032e-06 	0.000353922 	1.18626 	0 	0 	
7.54791e-06 	0.000396646 	1.35862 	0 	0 	
7.7873e-06 	0.000406318 	1.40171 	0 	0 	
8.2661e-06 	0.000424286 	1.4879 	0 	0 	
9.22369e-06 	0.000447748 	1.66026 	0 	0 	
1e-05 	0.000446443 	1.8 	0 	0 	
1.01915e-05 	0.000442676 	1.8 	0 	0 	
1.05746e-05 	0.000440872 	1.8 	0 	0 	
1.13406e-05 	0.000447621 	1.8 	0 	0 	
1.28728e-05 	0.000446418 	1.8 	0 	0 	
1.5937e-05 	0.00042308 	1.8 	0 	0 	
2.20656e-05 	0.000381841 	1.8 	0 	0 	
3.43227e-05 	0.000308375 	1.8 	0 	0 	
5.8837e-05 	0.00021322 	1.8 	0 	0 	
0.000107865 	0.000126557 	1.8 	0 	0 	
0.000204484 	8.21683e-05 	1.8 	0 	0 	
0.000351938 	7.08778e-05 	1.8 	0 	0 	
0.000582854 	6.30417e-05 	1.8 	0 	0 	
0.000948088 	5.42927e-05 	1.8 	0 	0 	
0.00158564 	4.38185e-05 	1.8 	0 	0 	
0.00260797 	2.98828e-05 	1.8 	0 	0 	
0.00465263 	1.45731e-05 	1.8 	0 	0 	
0.00874196 	2.44343e-06 	1.8 	0 	0 	
0.0169206 	-2.20538e-06 	1.8 	0 	0 	
0.0308301 	-4.12638e-06 	1.8 	0 	0 	
0.058649 	-3.47588e-06 	1.8 	0 	0 	
0.113349 	-2.01136e-06 	1.8 	0 	0 	
0.191187 	-1.23904e-07 	1.8 	0 	0 	
0.31644 	-7.46501e-07 	1.8 	0 	0 	
0.526918 	1.62388e-07 	1.8 	0 	0 	
0.947874 	-2.99444e-07 	1.8 	0 	0 	
1.44787 	6.75478e-07 	1.8 	0 	0 	
1.94787 	9.27041e-08 	1.8 	0 	0 	
2.44787 	9.50316e-07 	1.8 	0 	0 	
2.94787 	2.83492e-07 	1.8 	0 	0 	
3.44787 	1.08658e-06 	1.8 	0 	0 	
3.94787 	3.76706e-07 	1.8 	0 	0 	
4.44787 	1.15503e-06 	1.8 	0 	0 	
4.94787 	4.22044e-07 	1.8 	0 	0 	
5.44787 	1.19025e-06 	1.8 	0 	0 	
5.94787 	4.43864e-07 	1.8 	0 	0 	
6.44787 	1.20917e-06 	1.8 	0 	0 	
6.94787 	4.54135e-07 	1.8 	0 	0 	
7.44787 	1.22003e-06 	1.8 	0 	0 	
7.94787 	4.58715e-07 	1.8 	0 	0 	
8.44787 	1.22688e-06 	1.8 	0 	0 	
8.94787 	4.605e-07 	1.8 	0 	0 	
9.44787 	1.2317e-06 	1.8 	0 	0 	
9.94787 	4.60917e-07 	1.8 	0 	0 	
10 	1.24624e-06 	1.8 	0 	0 	
10 	5.8574e-05 	1.8 	0.18 	0 	
10 	0.000202979 	1.8 	0.54 	0 	
10 	0.000453406 	1.8 	1.26 	0 	
10 	0.000560577 	1.8 	1.8 	0 	
10 	0.000563307 	1.8 	1.8 	0 	
10 	0.000558946 	1.8 	1.8 	0 	
10 	0.000533825 	1.8 	1.8 	0 	
10 	0.000495413 	1.8 	1.8 	0 	
10 	0.000452874 	1.8 	1.8 	0 	
10 	0.000383534 	1.8 	1.8 	0 	
10 	0.000284886 	1.8 	1.8 	0 	
10.0001 	0.000173347 	1.8 	1.8 	0 	
10.0001 	8.91985e-05 	1.8 	1.8 	0 	
10.0002 	7.44602e-05 	1.8 	1.8 	0 	
10.0003 	6.72257e-05 	1.8 	1.8 	0 	
10.0005 	5.77957e-05 	1.8 	1.8 	0 	
10.0009 	4.98093e-05 	1.8 	1.8 	0 	
10.0015 	3.91876e-05 	1.8 	1.8 	0 	
10.0024 	2.66296e-05 	1.8 	1.8 	0 	
10.0042 	9.80705e-06 	1.8 	1.8 	0 	
10.0079 	-5.35426e-06 	1.8 	1.8 	0 	
10.0152 	-1.12744e-05 	1.8 	1.8 	0 	
10.0269 	-9.2727e-06 	1.8 	1.8 	0 	
10.0433 	-7.31222e-06 	1.8 	1.8 	0 	
10.0762 	-1.40503e-05 	1.8 	1.8 	0 	
10.1418 	2.36144e-05 	1.8 	1.8 	0 	
10.2094 	0.000123393 	1.8 	1.8 	0 	
10.2825 	-7.94676e-05 	1.8 	1.8 	0 	
10.3664 	-6.08007e-05 	1.8 	1.8 	0 	
10.4573 	-0.000226662 	1.8 	1.8 	0 	
10.6038 	-0.000293779 	1.8 	1.8 	0 	
10.8416 	-0.000544428 	1.8 	1.8 	0 	
