0 	1.8 	
1e-05 	1.79996 	
2e-05 	1.79992 	
4e-05 	1.79983 	
8e-05 	1.79967 	
0.00016 	1.79934 	
0.00032 	1.79868 	
0.00064 	1.79736 	
0.00128 	1.79471 	
0.00228 	1.79058 	
0.00328 	1.78646 	
0.00428 	1.78233 	
0.00528 	1.77821 	
0.00628 	1.77409 	
0.00728 	1.76997 	
0.00828 	1.76586 	
0.00928 	1.76174 	
0.01028 	1.75763 	
0.01128 	1.75352 	
0.01228 	1.74942 	
0.01328 	1.74531 	
0.01428 	1.74121 	
0.01528 	1.73711 	
0.01628 	1.73301 	
0.01728 	1.72892 	
0.01828 	1.72482 	
0.01928 	1.72073 	
0.02028 	1.71664 	
0.02128 	1.71256 	
0.02228 	1.70847 	
0.02328 	1.70439 	
0.02428 	1.70031 	
0.02528 	1.69623 	
0.02628 	1.69216 	
0.02728 	1.68809 	
0.02828 	1.68402 	
0.02928 	1.67995 	
0.03028 	1.67588 	
0.03128 	1.67182 	
0.03228 	1.66776 	
0.03328 	1.6637 	
0.03428 	1.65964 	
0.03528 	1.65558 	
0.03628 	1.65153 	
0.03728 	1.64748 	
0.03828 	1.64343 	
0.03928 	1.63939 	
0.04028 	1.63534 	
0.04128 	1.6313 	
0.04228 	1.62726 	
0.04328 	1.62322 	
0.04428 	1.61919 	
0.04528 	1.61516 	
0.04628 	1.61113 	
0.04728 	1.6071 	
0.04828 	1.60307 	
0.04928 	1.59905 	
0.05028 	1.59503 	
0.05128 	1.59101 	
0.05228 	1.58699 	
0.05328 	1.58297 	
0.05428 	1.57896 	
0.05528 	1.57495 	
0.05628 	1.57094 	
0.05728 	1.56694 	
0.05828 	1.56293 	
0.05928 	1.55893 	
0.06028 	1.55493 	
0.06128 	1.55094 	
0.06228 	1.54694 	
0.06328 	1.54295 	
0.06428 	1.53896 	
0.06528 	1.53497 	
0.06628 	1.53099 	
0.06728 	1.527 	
0.06828 	1.52302 	
0.06928 	1.51904 	
0.07028 	1.51507 	
0.07128 	1.51109 	
0.07228 	1.50712 	
0.07328 	1.50315 	
0.07428 	1.49918 	
0.07528 	1.49521 	
0.07628 	1.49125 	
0.07728 	1.48729 	
0.07828 	1.48333 	
0.07928 	1.47938 	
0.08028 	1.47542 	
0.08128 	1.47147 	
0.08228 	1.46752 	
0.08328 	1.46357 	
0.08428 	1.45963 	
0.08528 	1.45568 	
0.08628 	1.45174 	
0.08728 	1.4478 	
0.08828 	1.44387 	
0.08928 	1.43993 	
0.09028 	1.436 	
0.09128 	1.43207 	
0.09228 	1.42814 	
0.09328 	1.42422 	
0.09428 	1.4203 	
0.09528 	1.41637 	
0.09628 	1.41246 	
0.09728 	1.40854 	
0.09828 	1.40463 	
0.09928 	1.40071 	
0.10028 	1.39681 	
0.10128 	1.3929 	
0.10228 	1.38899 	
0.10328 	1.38509 	
0.10428 	1.38119 	
0.10528 	1.37729 	
0.10628 	1.3734 	
0.10728 	1.3695 	
0.10828 	1.36561 	
0.10928 	1.36172 	
0.11028 	1.35784 	
0.11128 	1.35395 	
0.11228 	1.35007 	
0.11328 	1.34619 	
0.11428 	1.34231 	
0.11528 	1.33844 	
0.11628 	1.33456 	
0.11728 	1.33069 	
0.11828 	1.32682 	
0.11928 	1.32296 	
0.12028 	1.31909 	
0.12128 	1.31523 	
0.12228 	1.31137 	
0.12328 	1.30751 	
0.12428 	1.30366 	
0.12528 	1.29981 	
0.12628 	1.29596 	
0.12728 	1.29211 	
0.12828 	1.28826 	
0.12928 	1.28442 	
0.13028 	1.28058 	
0.13128 	1.27674 	
0.13228 	1.2729 	
0.13328 	1.26907 	
0.13428 	1.26523 	
0.13528 	1.2614 	
0.13628 	1.25758 	
0.13728 	1.25375 	
0.13828 	1.24993 	
0.13928 	1.24611 	
0.14028 	1.24229 	
0.14128 	1.23847 	
0.14228 	1.23466 	
0.14328 	1.23085 	
0.14428 	1.22704 	
0.14528 	1.22323 	
0.14628 	1.21943 	
0.14728 	1.21562 	
0.14828 	1.21182 	
0.14928 	1.20803 	
0.15028 	1.20423 	
0.15128 	1.20044 	
0.15228 	1.19665 	
0.15328 	1.19286 	
0.15428 	1.18907 	
0.15528 	1.18529 	
0.15628 	1.18151 	
0.15728 	1.17773 	
0.15828 	1.17395 	
0.15928 	1.17018 	
0.16028 	1.1664 	
0.16128 	1.16263 	
0.16228 	1.15887 	
0.16328 	1.1551 	
0.16428 	1.15134 	
0.16528 	1.14758 	
0.16628 	1.14382 	
0.16728 	1.14006 	
0.16828 	1.13631 	
0.16928 	1.13256 	
0.17028 	1.12881 	
0.17128 	1.12506 	
0.17228 	1.12132 	
0.17328 	1.11758 	
0.17428 	1.11384 	
0.17528 	1.1101 	
0.17628 	1.10637 	
0.17728 	1.10263 	
0.17828 	1.0989 	
0.17928 	1.09518 	
0.18028 	1.09145 	
0.18128 	1.08773 	
0.18228 	1.08401 	
0.18328 	1.08029 	
0.18428 	1.07657 	
0.18528 	1.07286 	
0.18628 	1.06915 	
0.18728 	1.06544 	
0.18828 	1.06173 	
0.18928 	1.05803 	
0.19028 	1.05433 	
0.19128 	1.05063 	
0.19228 	1.04693 	
0.19328 	1.04324 	
0.19428 	1.03955 	
0.19528 	1.03586 	
0.19628 	1.03217 	
0.19728 	1.02848 	
0.19828 	1.0248 	
0.19928 	1.02112 	
0.20028 	1.01744 	
0.20128 	1.01377 	
0.20228 	1.0101 	
0.20328 	1.00643 	
0.20428 	1.00276 	
0.20528 	0.999093 	
0.20628 	0.99543 	
0.20728 	0.991769 	
0.20828 	0.988111 	
0.20928 	0.984456 	
0.21028 	0.980803 	
0.21128 	0.977152 	
0.21228 	0.973504 	
0.21328 	0.969858 	
0.21428 	0.966215 	
0.21528 	0.962574 	
0.21628 	0.958936 	
0.21728 	0.9553 	
0.21828 	0.951667 	
0.21928 	0.948036 	
0.22028 	0.944407 	
0.22128 	0.940781 	
0.22228 	0.937158 	
0.22328 	0.933537 	
0.22428 	0.929919 	
0.22528 	0.926303 	
0.22628 	0.922689 	
0.22728 	0.919079 	
0.22828 	0.91547 	
0.22928 	0.911864 	
0.23028 	0.908261 	
0.23128 	0.90466 	
0.23228 	0.901062 	
0.23328 	0.897467 	
0.23428 	0.893874 	
0.23528 	0.890283 	
0.23628 	0.886695 	
0.23728 	0.88311 	
0.23828 	0.879527 	
0.23928 	0.875947 	
0.24028 	0.872369 	
0.24128 	0.868794 	
0.24228 	0.865221 	
0.24328 	0.861651 	
0.24428 	0.858084 	
0.24528 	0.854519 	
0.24628 	0.850957 	
0.24728 	0.847398 	
0.24828 	0.843841 	
0.24928 	0.840287 	
0.25028 	0.836736 	
0.25128 	0.833187 	
0.25228 	0.82964 	
0.25328 	0.826097 	
0.25428 	0.822556 	
0.25528 	0.819018 	
0.25628 	0.815482 	
0.25728 	0.811949 	
0.25828 	0.808419 	
0.25928 	0.804892 	
0.26028 	0.801367 	
0.26128 	0.797845 	
0.26228 	0.794326 	
0.26328 	0.790809 	
0.26428 	0.787295 	
0.26528 	0.783784 	
0.26628 	0.780276 	
0.26728 	0.77677 	
0.26828 	0.773268 	
0.26928 	0.769768 	
0.27028 	0.76627 	
0.27128 	0.762776 	
0.27228 	0.759284 	
0.27328 	0.755795 	
0.27428 	0.75231 	
0.27528 	0.748826 	
0.27628 	0.745346 	
0.27728 	0.741869 	
0.27828 	0.738394 	
0.27928 	0.734922 	
0.28028 	0.731453 	
0.28128 	0.727988 	
0.28228 	0.724524 	
0.28328 	0.721064 	
0.28428 	0.717607 	
0.28528 	0.714153 	
0.28628 	0.710702 	
0.28728 	0.707253 	
0.28828 	0.703808 	
0.28928 	0.700366 	
0.29028 	0.696926 	
0.29128 	0.69349 	
0.29228 	0.690056 	
0.29328 	0.686626 	
0.29428 	0.683199 	
0.29528 	0.679775 	
0.29628 	0.676353 	
0.29728 	0.672935 	
0.29828 	0.66952 	
0.29928 	0.666109 	
0.30028 	0.6627 	
0.30128 	0.659294 	
0.30228 	0.655892 	
0.30328 	0.652493 	
0.30428 	0.649097 	
0.30528 	0.645704 	
0.30628 	0.642314 	
0.30728 	0.638928 	
0.30828 	0.635545 	
0.30928 	0.632165 	
0.31028 	0.628789 	
0.31128 	0.625415 	
0.31228 	0.622045 	
0.31328 	0.618679 	
0.31428 	0.615316 	
