0 	0 	0 	
0.005 	4.27091e-11 	0 	
0.01 	8.5076e-11 	0 	
0.02 	1.69211e-10 	0 	
0.04 	3.3388e-10 	0 	
0.08 	6.49494e-10 	0 	
0.16 	1.23069e-09 	0 	
0.32 	2.21836e-09 	0 	
0.64 	3.65445e-09 	0 	
1.14 	4.95026e-09 	0 	
1.64 	5.5783e-09 	0 	
2.14 	5.88278e-09 	0 	
2.64 	6.03025e-09 	0 	
3.14 	6.10176e-09 	0 	
3.64 	6.1364e-09 	0 	
4.14 	6.15323e-09 	0 	
4.64 	6.16139e-09 	0 	
5.14 	6.16534e-09 	0 	
5.64 	6.16724e-09 	0 	
6.14 	6.16818e-09 	0 	
6.64 	6.16849e-09 	0 	
7.14 	6.16868e-09 	0 	
7.64 	6.16879e-09 	0 	
8.14 	6.16889e-09 	0 	
8.64 	6.16899e-09 	0 	
9.14 	6.16909e-09 	0 	
9.64 	6.16903e-09 	0 	
10.14 	6.16905e-09 	0 	
10.64 	6.16901e-09 	0 	
11.14 	6.16897e-09 	0 	
11.64 	6.16898e-09 	0 	
12.14 	6.16898e-09 	0 	
12.64 	6.16896e-09 	0 	
13.14 	6.16897e-09 	0 	
13.64 	6.16899e-09 	0 	
14.14 	6.16899e-09 	0 	
14.64 	6.16906e-09 	0 	
15.14 	6.16908e-09 	0 	
15.64 	6.16911e-09 	0 	
16.14 	6.16895e-09 	0 	
16.64 	6.16888e-09 	0 	
17.14 	6.16897e-09 	0 	
17.64 	6.169e-09 	0 	
18.14 	6.16908e-09 	0 	
18.64 	6.16912e-09 	0 	
19.14 	6.16897e-09 	0 	
19.64 	6.1689e-09 	0 	
20.14 	6.1689e-09 	0 	
20.64 	6.169e-09 	0 	
21.14 	6.16902e-09 	0 	
21.64 	6.16908e-09 	0 	
22.14 	6.16912e-09 	0 	
22.64 	6.169e-09 	0 	
23.14 	6.16897e-09 	0 	
23.64 	6.16896e-09 	0 	
24.14 	6.16898e-09 	0 	
24.64 	6.16903e-09 	0 	
24.75 	6.169e-09 	0 	
24.7646 	3.49404e-08 	0.0525566 	
24.7938 	1.39957e-08 	0.15767 	
24.8522 	-2.78251e-08 	0.367896 	
24.969 	2.56565e-08 	0.788349 	
25.1148 	-7.57159e-08 	1.31334 	
25.2489 	8.08452e-07 	1.79594 	
25.25 	9.08262e-07 	1.8 	
25.2523 	1.06647e-06 	1.8 	
25.2568 	1.37616e-06 	1.8 	
25.2658 	1.84695e-06 	1.8 	
25.2838 	2.08455e-06 	1.8 	
25.3199 	9.62588e-07 	1.8 	
25.392 	-7.87418e-07 	1.8 	
25.4898 	-2.12863e-06 	1.8 	
25.6075 	-7.05858e-06 	1.8 	
25.7053 	2.22808e-05 	1.8 	
25.8076 	0.000241504 	1.8 	
25.8643 	0.000437482 	1.8 	
25.9314 	-0.000271813 	1.8 	
26.0127 	-0.00281311 	1.8 	
26.0701 	-0.00309608 	1.8 	
26.1345 	-0.00298742 	1.8 	
26.2177 	-0.00281498 	1.8 	
26.306 	-0.00264701 	1.8 	
26.3602 	-0.00254821 	1.8 	
26.4136 	-0.0024538 	1.8 	
26.4966 	-0.0023169 	1.8 	
26.5754 	-0.00219079 	1.8 	
26.7242 	-0.00197608 	1.8 	
26.9982 	-0.00162817 	1.8 	
27.3855 	-0.00124156 	1.8 	
27.8855 	-0.000870156 	1.8 	
28.3855 	-0.000612945 	1.8 	
28.8855 	-0.000428787 	1.8 	
29.3855 	-0.000302816 	1.8 	
29.8855 	-0.000210976 	1.8 	
30.3855 	-0.000149686 	1.8 	
30.8855 	-0.000103425 	1.8 	
31.3855 	-7.40238e-05 	1.8 	
31.8855 	-5.03006e-05 	1.8 	
32.3855 	-3.66167e-05 	1.8 	
32.8855 	-2.40592e-05 	1.8 	
33.3855 	-1.81305e-05 	1.8 	
33.8855 	-1.11067e-05 	1.8 	
34.271 	-2.584e-05 	1.8 	
34.5403 	-0.000258539 	1.8 	
34.7343 	-0.000369632 	1.8 	
34.9019 	-0.000544495 	1.8 	
35.0784 	-0.000628437 	1.8 	
35.2556 	-0.000780872 	1.8 	
35.4923 	-0.000882941 	1.8 	
35.7977 	-0.000990152 	1.8 	
36.2551 	0.000182796 	1.8 	
36.7551 	0.00875932 	1.8 	
37.2551 	0.0355092 	1.8 	
37.7551 	0.0909836 	1.8 	
38.2551 	0.181526 	1.8 	
38.7551 	0.30652 	1.8 	
39.2551 	0.461179 	1.8 	
39.7551 	0.638826 	1.8 	
40.2551 	0.832107 	1.8 	
40.7551 	1.03543 	1.8 	
41.1789 	1.20683 	1.8 	
41.489 	1.32388 	1.8 	
41.7739 	1.41946 	1.8 	
42.0354 	1.49519 	1.8 	
42.3172 	1.56336 	1.8 	
42.6615 	1.6292 	1.8 	
43.084 	1.68772 	1.8 	
43.584 	1.73308 	1.8 	
44.084 	1.76062 	1.8 	
44.584 	1.77702 	1.8 	
45.084 	1.78664 	1.8 	
45.584 	1.79227 	1.8 	
46.084 	1.79552 	1.8 	
46.584 	1.79741 	1.8 	
47.084 	1.7985 	1.8 	
47.584 	1.79914 	1.8 	
48.084 	1.7995 	1.8 	
48.584 	1.79971 	1.8 	
49.084 	1.79983 	1.8 	
49.5 	1.79989 	1.8 	
49.525 	1.7999 	1.8 	
49.575 	1.7999 	1.8 	
49.675 	1.79991 	1.8 	
49.75 	1.79992 	1.8 	
49.77 	1.79992 	1.728 	
49.81 	1.79992 	1.584 	
49.89 	1.79993 	1.296 	
50.05 	1.79994 	0.72 	
50.1986 	1.79995 	0.185178 	
50.25 	1.79995 	7.77156e-15 	
50.2635 	1.79995 	0 	
50.2907 	1.79995 	0 	
50.3449 	1.79996 	0 	
50.4533 	1.79996 	0 	
50.5 	1.79996 	0 	
50.5118 	1.79996 	0 	
50.5353 	1.79996 	0 	
50.5824 	1.79997 	0 	
50.6518 	1.79997 	0 	
50.7208 	1.79997 	0 	
50.7947 	1.79997 	0 	
50.8511 	1.79997 	0 	
50.9092 	1.79998 	0 	
50.9657 	1.79998 	0 	
51.0255 	1.79998 	0 	
51.0775 	1.79998 	0 	
51.1382 	1.79998 	0 	
51.2086 	1.79998 	0 	
51.2841 	1.79998 	0 	
51.3776 	1.79999 	0 	
51.4347 	1.79999 	0 	
51.4884 	1.79999 	0 	
51.5776 	1.79999 	0 	
51.6586 	1.79999 	0 	
51.8206 	1.79999 	0 	
52.1383 	1.79999 	0 	
52.5791 	1.8 	0 	
53.0791 	1.8 	0 	
53.5791 	1.8 	0 	
54.0791 	1.8 	0 	
54.5791 	1.8 	0 	
55.0791 	1.8 	0 	
55.5791 	1.8 	0 	
56.0791 	1.8 	0 	
56.5791 	1.8 	0 	
57.0791 	1.8 	0 	
57.5791 	1.8 	0 	
58.0791 	1.8 	0 	
58.5791 	1.8 	0 	
58.9954 	1.8 	0 	
59.2657 	1.8 	0 	
59.4433 	1.8 	0 	
59.5729 	1.8 	0 	
59.6916 	1.8 	0 	
59.7856 	1.8 	0 	
59.8781 	1.8 	0 	
59.9615 	1.8 	0 	
60.054 	1.8 	0 	
60.1275 	1.8 	0 	
60.2027 	1.8 	0 	
60.284 	1.8 	0 	
60.3643 	1.8 	0 	
60.4506 	1.8 	0 	
60.4999 	1.8 	0 	
60.5594 	1.8 	0 	
60.6242 	1.8 	0 	
60.6812 	1.8 	0 	
60.7422 	1.8 	0 	
60.816 	1.8 	0 	
60.8952 	1.8 	0 	
60.9812 	1.8 	0 	
61.0305 	1.8 	0 	
61.0883 	1.8 	0 	
61.1679 	1.8 	0 	
61.2592 	1.8 	0 	
61.4354 	1.8 	0 	
61.7876 	1.8 	0 	
62.2876 	1.8 	0 	
62.7876 	1.8 	0 	
63.2876 	1.8 	0 	
63.7876 	1.8 	0 	
64.2876 	1.8 	0 	
64.7876 	1.8 	0 	
65.2876 	1.8 	0 	
65.7876 	1.8 	0 	
66.2876 	1.8 	0 	
66.7876 	1.8 	0 	
67.2876 	1.8 	0 	
67.7876 	1.8 	0 	
68.2876 	1.8 	0 	
68.6585 	1.8 	0 	
68.974 	1.8 	0 	
69.2269 	1.8 	0 	
69.4113 	1.8 	0 	
69.5484 	1.8 	0 	
69.6691 	1.8 	0 	
69.7534 	1.8 	0 	
69.8443 	1.8 	0 	
69.9255 	1.8 	0 	
70.011 	1.8 	0 	
70.0755 	1.8 	0 	
70.1395 	1.8 	0 	
70.2043 	1.8 	0 	
70.2749 	1.8 	0 	
70.3253 	1.8 	0 	
70.3848 	1.8 	0 	
70.4568 	1.8 	0 	
70.5483 	1.8 	0 	
70.6158 	1.8 	0 	
70.6846 	1.8 	0 	
70.7543 	1.8 	0 	
70.8301 	1.8 	0 	
70.9643 	1.8 	0 	
71.2145 	1.8 	0 	
71.6035 	1.8 	0 	
72.1035 	1.8 	0 	
72.6035 	1.8 	0 	
73.1035 	1.8 	0 	
73.6035 	1.8 	0 	
74.1035 	1.8 	0 	
74.6035 	1.8 	0 	
74.75 	1.8 	2.38228e-14 	
74.768 	1.8 	0.0646862 	
74.8039 	1.8 	0.194058 	
74.8758 	1.8 	0.452803 	
75.0195 	1.8 	0.970293 	
75.1853 	1.8 	1.56698 	
75.25 	1.8 	1.8 	
75.2649 	1.8 	1.8 	
75.2948 	1.8 	1.8 	
75.3545 	1.8 	1.8 	
75.474 	1.8 	1.8 	
75.6028 	1.8 	1.8 	
75.71 	1.8 	1.8 	
75.8218 	1.80002 	1.8 	
75.8882 	1.80001 	1.8 	
75.9627 	1.79996 	1.8 	
76.0234 	1.79973 	1.8 	
76.0884 	1.79958 	1.8 	
76.158 	1.79961 	1.8 	
76.2267 	1.79963 	1.8 	
76.339 	1.79967 	1.8 	
76.4933 	1.79971 	1.8 	
76.8018 	1.79978 	1.8 	
77.3018 	1.79986 	1.8 	
77.8018 	1.79991 	1.8 	
78.264 	1.79994 	1.8 	
78.6072 	1.79996 	1.8 	
78.8725 	1.79997 	1.8 	
79.0591 	1.79997 	1.8 	
79.2181 	1.79997 	1.8 	
79.35 	1.79998 	1.8 	
79.4534 	1.79998 	1.8 	
79.5464 	1.79998 	1.8 	
79.6326 	1.79998 	1.8 	
79.697 	1.79998 	1.8 	
79.759 	1.79998 	1.8 	
79.8256 	1.79998 	1.8 	
79.8967 	1.79998 	1.8 	
79.956 	1.79998 	1.8 	
80.0205 	1.79999 	1.8 	
80.1067 	1.79999 	1.8 	
80.1946 	1.79999 	1.8 	
80.2533 	1.79999 	1.8 	
80.3071 	1.79999 	1.8 	
80.396 	1.79999 	1.8 	
80.4777 	1.79999 	1.8 	
80.6411 	1.79999 	1.8 	
80.9617 	1.79999 	1.8 	
81.3801 	1.79999 	1.8 	
81.8801 	1.79999 	1.8 	
82.3801 	1.79999 	1.8 	
82.8801 	1.8 	1.8 	
83.3801 	1.8 	1.8 	
83.8801 	1.8 	1.8 	
84.3371 	1.76374 	1.8 	
84.6141 	1.69333 	1.8 	
84.8309 	1.62451 	1.8 	
85.0041 	1.57176 	1.8 	
85.1888 	1.51448 	1.8 	
85.4265 	1.4415 	1.8 	
85.7779 	1.33379 	1.8 	
86.2778 	1.18225 	1.8 	
86.7779 	1.03228 	1.8 	
87.2779 	0.886145 	1.8 	
87.7779 	0.741701 	1.8 	
88.167 	0.634124 	1.8 	
88.4116 	0.569586 	1.8 	
88.5928 	0.523884 	1.8 	
88.7558 	0.484589 	1.8 	
88.9263 	0.445533 	1.8 	
89.0706 	0.414886 	1.8 	
89.2208 	0.384528 	1.8 	
89.358 	0.357686 	1.8 	
89.5218 	0.327245 	1.8 	
89.7081 	0.294968 	1.8 	
90.0808 	0.23638 	1.8 	
90.5808 	0.166183 	1.8 	
91.0808 	0.106832 	1.8 	
91.5808 	0.0631026 	1.8 	
92.0808 	0.0349375 	1.8 	
92.5808 	0.0185323 	1.8 	
93.0808 	0.0095889 	1.8 	
93.5808 	0.00489886 	1.8 	
94.0808 	0.00249157 	1.8 	
94.5808 	0.00126676 	1.8 	
95.0213 	0.000704129 	1.8 	
95.3718 	0.000443968 	1.8 	
95.7011 	0.000289772 	1.8 	
95.9385 	0.000213026 	1.8 	
96.1942 	0.000154273 	1.8 	
96.4681 	0.000108332 	1.8 	
96.7956 	7.21927e-05 	1.8 	
97.2529 	3.99914e-05 	1.8 	
97.7529 	2.20791e-05 	1.8 	
98.2529 	1.1661e-05 	1.8 	
98.7529 	7.18309e-06 	1.8 	
99.2529 	3.76923e-06 	1.8 	
99.5 	3.57726e-06 	1.8 	
99.525 	3.17469e-06 	1.8 	
99.575 	3.029e-06 	1.8 	
99.675 	2.82222e-06 	1.8 	
99.75 	2.62173e-06 	1.8 	
99.77 	2.59181e-06 	1.728 	
99.81 	2.51428e-06 	1.584 	
99.89 	2.35913e-06 	1.296 	
100.05 	2.08843e-06 	0.72 	
100.199 	1.88368e-06 	0.185176 	
100.25 	1.82149e-06 	0 	
100.264 	1.81249e-06 	0 	
100.291 	1.76187e-06 	0 	
100.345 	1.68047e-06 	0 	
100.453 	1.60968e-06 	0 	
100.5 	1.55424e-06 	0 	
100.519 	1.53435e-06 	0 	
100.558 	1.49694e-06 	0 	
100.634 	1.43123e-06 	0 	
100.788 	1.31759e-06 	0 	
101.096 	1.1365e-06 	0 	
101.596 	9.36997e-07 	0 	
102.096 	8.1315e-07 	0 	
102.596 	7.31877e-07 	0 	
103.096 	6.75027e-07 	0 	
103.596 	6.32409e-07 	0 	
104.096 	5.98741e-07 	0 	
104.596 	5.70755e-07 	0 	
105.096 	5.4662e-07 	0 	
105.596 	5.25201e-07 	0 	
106.096 	5.05852e-07 	0 	
106.596 	4.8812e-07 	0 	
107.096 	4.71744e-07 	0 	
107.596 	4.56505e-07 	0 	
108.096 	4.42273e-07 	0 	
108.596 	4.28923e-07 	0 	
109.096 	4.16373e-07 	0 	
109.596 	4.04542e-07 	0 	
110.096 	3.9337e-07 	0 	
110.596 	3.82801e-07 	0 	
111.096 	3.72784e-07 	0 	
111.596 	3.63282e-07 	0 	
112.096 	3.54248e-07 	0 	
112.596 	3.45656e-07 	0 	
113.096 	3.37467e-07 	0 	
113.596 	3.29661e-07 	0 	
114.096 	3.22203e-07 	0 	
114.596 	3.1508e-07 	0 	
115.096 	3.0826e-07 	0 	
115.596 	3.01734e-07 	0 	
116.096 	2.95474e-07 	0 	
116.596 	2.89473e-07 	0 	
117.096 	2.83707e-07 	0 	
117.596 	2.78169e-07 	0 	
118.096 	2.72841e-07 	0 	
118.596 	2.67716e-07 	0 	
119.096 	2.62777e-07 	0 	
119.596 	2.58021e-07 	0 	
120.096 	2.53431e-07 	0 	
120.596 	2.49004e-07 	0 	
121.096 	2.44728e-07 	0 	
121.596 	2.40598e-07 	0 	
122.096 	2.36604e-07 	0 	
